Date,Couleur,Resultat,Methode,Mon_elo,Elo_adversaire,Type_partie,Ouverture,Annee,Mois,Jour_semaine,Heure,Diff_elo,Ouverture_principale
2026-01-04 13:03:36,Blancs,Victoire,Partie abandonnée,682,662,blitz,Reti Opening Kingside Fianchetto Variation 2.e4 Bg7,2026,1,Sunday,13,20,Reti Opening
2026-01-04 23:32:15,Blancs,Victoire,Abandon,690,670,blitz,Queens Gambit Declined Modern Variation...6.Nf3 Ne4 7.Bxe7 Qxe7,2026,1,Sunday,23,20,Queens Gambit
2026-01-04 23:36:22,Noirs,Défaite,Abandon,682,714,blitz,Sicilian Defense Open 3...cxd4,2026,1,Sunday,23,-32,Sicilian Defense
2026-01-05 18:43:46,Blancs,Défaite,Échec et mat,674,693,blitz,Four Knights Game Spanish Variation Rubinstein Accepted Exchange Variation,2026,1,Monday,18,-19,Four Knights
2026-01-05 18:49:06,Blancs,Victoire,Temps écoulé,682,647,blitz,Queens Gambit Declined Baltic Defense 3.Nc3,2026,1,Monday,18,35,Queens Gambit
2026-01-06 03:43:55,Noirs,Victoire,Échec et mat,904,874,rapid,Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6,2026,1,Tuesday,3,30,Sicilian Defense
2026-01-06 04:03:03,Blancs,Défaite,Échec et mat,904,703,rapid,Slav Defense 3.Nc3 dxc4 4.e3,2026,1,Tuesday,4,201,Slav Defense
2026-01-06 04:22:29,Blancs,Victoire,Temps écoulé,904,874,rapid,Owens Defense 2.d4 Bb7 3.Nc3 e6,2026,1,Tuesday,4,30,Owens Defense
2026-01-07 03:20:26,Noirs,Défaite,Temps écoulé,674,697,blitz,Sicilian Defense,2026,1,Wednesday,3,-23,Sicilian Defense
2026-01-07 06:15:21,Blancs,Défaite,Abandon,666,702,blitz,Ruy Lopez Opening Morphy Defense Neo Arkhangelsk Variation,2026,1,Wednesday,6,-36,Ruy Lopez
2026-01-07 23:46:21,Blancs,Victoire,Temps écoulé,674,672,blitz,Englund Gambit,2026,1,Wednesday,23,2,Englund Gambit
2026-01-08 00:01:34,Noirs,Défaite,Abandon,666,697,blitz,Queens Pawn Opening Accelerated London Steinitz Countergambit,2026,1,Thursday,0,-31,Queens Pawn
2026-01-08 00:02:17,Noirs,Victoire,Abandon,674,669,blitz,Sicilian Defense Open Accelerated Dragon Modern Variation 5...Bg7,2026,1,Thursday,0,5,Sicilian Defense
2026-01-08 00:08:41,Blancs,Victoire,Temps écoulé,682,673,blitz,Four Knights Game Spanish Variation Classical Variation 5.O O d6,2026,1,Thursday,0,9,Four Knights
2026-01-08 00:15:06,Blancs,Défaite,Échec et mat,674,692,blitz,Caro Kann Defense Two Knights Mindeno Variation,2026,1,Thursday,0,-18,Caro Kann
2026-01-08 08:08:46,Noirs,Défaite,Abandon,666,689,blitz,Van t Kruijs Opening 1...d5,2026,1,Thursday,8,-23,Van t
2026-01-08 08:23:13,Noirs,Défaite,Abandon,658,665,blitz,Indian Game...5.Nd2 Bf5 6.Ngf3 e6,2026,1,Thursday,8,-7,Indian Game...5.Nd2
2026-01-08 09:03:51,Blancs,Défaite,Abandon,549,581,bullet,Pirc Defense 2.Bc4,2026,1,Thursday,9,-32,Pirc Defense
2026-01-08 09:05:55,Noirs,Nulle,Temps (matériel insuffisant),550,572,bullet,Closed Sicilian Defense Traditional Line 3.Bc4,2026,1,Thursday,9,-22,Closed Sicilian
2026-01-08 10:59:37,Noirs,Victoire,Échec et mat,667,672,blitz,Sicilian Defense,2026,1,Thursday,10,-5,Sicilian Defense
2026-01-08 11:04:43,Noirs,Défaite,Abandon,659,690,blitz,Sicilian Defense Open Accelerated Dragon Modern Variation 5...Bg7,2026,1,Thursday,11,-31,Sicilian Defense
2026-01-09 06:26:01,Blancs,Défaite,Abandon,651,672,blitz,Englund Gambit,2026,1,Friday,6,-21,Englund Gambit
2026-01-09 06:31:48,Blancs,Défaite,Temps écoulé,643,672,blitz,Pirc Defense Modern Defense Geller System,2026,1,Friday,6,-29,Pirc Defense
2026-01-09 09:10:00,Noirs,Défaite,Abandon,635,657,blitz,Sicilian Defense,2026,1,Friday,9,-22,Sicilian Defense
2026-01-10 14:50:16,Blancs,Victoire,Échec et mat,643,623,blitz,Scandinavian Defense Mieses Kotrc Variation 3.Nc3 Qe5 4.Be2,2026,1,Saturday,14,20,Scandinavian Defense
2026-01-10 14:56:14,Noirs,Victoire,Échec et mat,651,621,blitz,Kings Indian Attack 2...Nc6 3.Bg2 e5 4.O O,2026,1,Saturday,14,30,Kings Indian
2026-01-11 16:01:34,Noirs,Défaite,Abandon,643,677,blitz,Sicilian Defense Lasker Dunne Attack...4.Ne2 Bg7 5.O O d6 6.c3,2026,1,Sunday,16,-34,Sicilian Defense
2026-01-11 17:03:00,Blancs,Défaite,Abandon,635,643,blitz,Benoni Defense,2026,1,Sunday,17,-8,Benoni Defense
2026-01-11 17:11:22,Blancs,Défaite,Échec et mat,628,667,blitz,Ruy Lopez Opening Old Steinitz Defense 4.O O Bd7,2026,1,Sunday,17,-39,Ruy Lopez
2026-01-12 18:14:05,Blancs,Défaite,Abandon,620,630,blitz,Slav Defense Modern Triangle Noteboom Variation 5.e3 b5 6.a4 Bb4 7.Bd2,2026,1,Monday,18,-10,Slav Defense
2026-01-13 15:32:50,Noirs,Victoire,Abandon,627,591,blitz,Queens Pawn Opening 1...d5 2.e3 c5,2026,1,Tuesday,15,36,Queens Pawn
2026-01-14 19:24:47,Noirs,Nulle,Répétition,627,640,blitz,Van t Kruijs Opening 1...d5,2026,1,Wednesday,19,-13,Van t
2026-01-15 11:38:31,Noirs,Victoire,Échec et mat,635,631,blitz,Queens Pawn Opening 1...d5 2.e3 c5,2026,1,Thursday,11,4,Queens Pawn
2026-01-16 12:52:46,Blancs,Victoire,Échec et mat,644,649,blitz,Scandinavian Defense 2.exd5,2026,1,Friday,12,-5,Scandinavian Defense
2026-01-17 13:03:29,Blancs,Victoire,Échec et mat,652,640,blitz,Queens Gambit Accepted Old Variation 3...Nf6 4.Bxc4 e6 5.Nc3,2026,1,Saturday,13,12,Queens Gambit
2026-01-17 19:30:43,Blancs,Victoire,Échec et mat,660,660,blitz,Queens Gambit Declined Chigorin Defense 3.Nc3 Nf6,2026,1,Saturday,19,0,Queens Gambit
2026-01-18 09:43:29,Noirs,Défaite,Abandon,652,675,blitz,Sicilian Defense Bowdler Attack 2...Nc6,2026,1,Sunday,9,-23,Sicilian Defense
2026-01-18 12:29:46,Blancs,Victoire,Échec et mat,904,148,rapid,Petrovs Defense Classical Variation,2026,1,Sunday,12,756,Petrovs Defense
2026-01-18 12:40:52,Noirs,Victoire,Échec et mat,904,148,rapid,Giuoco Piano Game 4.O O Nf6,2026,1,Sunday,12,756,Giuoco Piano
2026-01-19 20:35:59,Noirs,Défaite,Temps écoulé,533,546,bullet,Reti Opening Sicilian Invitation 2.d4 cxd4 3.Nxd4,2026,1,Monday,20,-13,Reti Opening
2026-01-19 20:38:48,Blancs,Victoire,Échec et mat,548,516,bullet,Queens Gambit Declined Chigorin Defense...4.Nc3 Nf6 5.Bg5 Be7 6.e3,2026,1,Monday,20,32,Queens Gambit
2026-01-19 20:43:36,Noirs,Nulle,Pat,549,563,bullet,Kings Fianchetto Opening Reversed Modern Defense,2026,1,Monday,20,-14,Kings Fianchetto
2026-01-20 21:46:46,Blancs,Défaite,Échec et mat,645,683,blitz,Queens Gambit Accepted Old Variation,2026,1,Tuesday,21,-38,Queens Gambit
2026-01-21 12:40:25,Noirs,Défaite,Abandon,637,643,blitz,Sicilian Defense Smith Morra Gambit,2026,1,Wednesday,12,-6,Sicilian Defense
2026-01-21 12:42:10,Blancs,Victoire,Abandon,645,619,blitz,Slav Defense 3.Nc3 Nf6 4.Bg5,2026,1,Wednesday,12,26,Slav Defense
2026-01-21 13:09:58,Blancs,Victoire,Échec et mat,653,635,blitz,Indian Game Black Knights Tango...4.Nc3 Bb4 5.Bg5 h6 6.Bh4,2026,1,Wednesday,13,18,Indian Game
2026-01-23 15:30:29,Noirs,Défaite,Abandon,645,667,blitz,Queens Pawn Opening Accelerated London Steinitz Countergambit,2026,1,Friday,15,-22,Queens Pawn
2026-01-24 20:00:05,Noirs,Victoire,Échec et mat,653,650,blitz,Sicilian Defense,2026,1,Saturday,20,3,Sicilian Defense
2026-01-24 20:37:01,Noirs,Victoire,Abandon,661,634,blitz,Indian Game...3.e3 c5 4.c3 Nc6,2026,1,Saturday,20,27,Indian Game...3.e3
2026-01-24 20:44:16,Blancs,Victoire,Temps écoulé,669,662,blitz,Slav Defense...4.e3 b5 5.a4 b4 6.Na2,2026,1,Saturday,20,7,Slav Defense...4.e3
2026-01-24 20:56:45,Blancs,Défaite,Abandon,661,676,blitz,Queens Gambit Declined Chigorin Defense 3.Nc3 dxc4,2026,1,Saturday,20,-15,Queens Gambit
2026-01-25 18:24:46,Noirs,Défaite,Échec et mat,653,674,blitz,Alapin Sicilian Defense 2...Nc6,2026,1,Sunday,18,-21,Alapin Sicilian
2026-01-25 18:32:05,Blancs,Victoire,Échec et mat,661,658,blitz,Queens Gambit Accepted Old Variation 3...Nf6 4.Bxc4 e6 5.Nc3,2026,1,Sunday,18,3,Queens Gambit
2026-01-26 20:33:25,Blancs,Victoire,Échec et mat,560,449,bullet,Queens Gambit Declined Semi Slav Defense Accelerated Move Order 4.e3,2026,1,Monday,20,111,Queens Gambit
2026-01-26 20:36:41,Blancs,Victoire,Échec et mat,574,549,bullet,Queens Gambit Accepted 3.Nc3 Nf6 4.e3,2026,1,Monday,20,25,Queens Gambit
2026-01-26 20:44:07,Noirs,Victoire,Temps écoulé,588,565,bullet,Sicilian Defense McDonnell Attack 2...Nc6 3.Nf3 g6,2026,1,Monday,20,23,Sicilian Defense
2026-01-26 22:39:30,Blancs,Nulle,Répétition,661,663,blitz,Queens Pawn Opening English Defense 3.Nf3 Bb7 4.Nc3,2026,1,Monday,22,-2,Queens Pawn
2026-01-26 22:41:31,Noirs,Défaite,Abandon,653,671,blitz,Nimzowitsch Larsen Attack Modern Variation 2.Bb2 Nc6 3.e3 d5,2026,1,Monday,22,-18,Nimzowitsch Larsen
2026-01-28 00:01:12,Noirs,Défaite,Abandon,645,644,blitz,Sicilian Defense 2.Nf3,2026,1,Wednesday,0,1,Sicilian Defense
2026-01-29 11:13:49,Noirs,Défaite,Abandon,637,656,blitz,Sicilian Defense Canal Attack 3...Nc6 4.Bxc6 bxc6 5.O O,2026,1,Thursday,11,-19,Sicilian Defense
2026-01-30 00:18:12,Blancs,Victoire,Échec et mat,645,647,blitz,Englund Gambit 2.dxe5 Nc6 3.Nf3 Qe7,2026,1,Friday,0,-2,Englund Gambit
2026-01-30 00:22:29,Blancs,Victoire,Échec et mat,652,614,blitz,Scandinavian Defense Closed,2026,1,Friday,0,38,Scandinavian Defense
2026-01-30 00:27:03,Blancs,Victoire,Échec et mat,660,629,blitz,Kings Pawn Opening Kings Knight Variation,2026,1,Friday,0,31,Kings Pawn
2026-01-30 11:30:59,Noirs,Défaite,Échec et mat,574,594,bullet,Sicilian Defense Old Sicilian Variation 3.Bc4 e6 4.O O,2026,1,Friday,11,-20,Sicilian Defense
2026-01-31 17:11:57,Blancs,Défaite,Abandon,652,676,blitz,Reti Opening Kingside Fianchetto Variation 2.e4 d6 3.d4,2026,1,Saturday,17,-24,Reti Opening
2026-01-31 17:18:02,Noirs,Victoire,Temps écoulé,660,642,blitz,Sicilian Defense 2.d3 Nc6,2026,1,Saturday,17,18,Sicilian Defense
2026-01-31 22:41:49,Noirs,Victoire,Abandon,904,1813,rapid,Scotch Game Malaniuk Variation 5.c3 Be7,2026,1,Saturday,22,-909,Scotch Game
2026-01-31 22:47:37,Blancs,Victoire,Partie abandonnée,904,1813,rapid,Scandinavian Defense Modern Variation 3.d4,2026,1,Saturday,22,-909,Scandinavian Defense
2026-01-31 23:49:07,Noirs,Victoire,Temps écoulé,904,1813,rapid,Scotch Game Classical Intermezzo Variation,2026,1,Saturday,23,-909,Scotch Game
2026-02-01 00:17:17,Blancs,Victoire,Abandon,904,1813,rapid,Scandinavian Defense Modern Variation 3.d4,2026,2,Sunday,0,-909,Scandinavian Defense
2026-02-02 17:46:42,Noirs,Défaite,Partie abandonnée,652,668,blitz,Sicilian Defense Bowdler Attack 2...Nc6,2026,2,Monday,17,-16,Sicilian Defense
2026-02-03 22:31:35,Blancs,Nulle,Répétition,652,651,blitz,Slav Defense 3.Nc3 dxc4 4.e3 b5 5.a4,2026,2,Tuesday,22,1,Slav Defense
2026-02-04 01:25:12,Noirs,Défaite,Échec et mat,644,653,blitz,Kings Pawn Opening 1...e5,2026,2,Wednesday,1,-9,Kings Pawn
2026-02-04 01:30:08,Blancs,Victoire,Échec et mat,652,632,blitz,Slav Defense 3.Nc3 Nf6 4.Bg5,2026,2,Wednesday,1,20,Slav Defense
2026-02-04 22:51:58,Noirs,Victoire,Abandon,660,634,blitz,Sicilian Defense Staunton Cochrane Variation 2...Nc6,2026,2,Wednesday,22,26,Sicilian Defense
2026-02-05 00:00:47,Blancs,Défaite,Partie abandonnée,652,688,blitz,Queens Gambit,2026,2,Thursday,0,-36,Queens Gambit
2026-02-05 00:09:41,Blancs,Victoire,Abandon,660,639,blitz,Queens Gambit Accepted Old Variation,2026,2,Thursday,0,21,Queens Gambit
2026-02-05 16:45:15,Noirs,Défaite,Échec et mat,652,676,blitz,Queens Pawn Opening 1...d5 2.c3,2026,2,Thursday,16,-24,Queens Pawn
2026-02-06 21:57:56,Noirs,Victoire,Partie abandonnée,659,623,blitz,Sicilian Defense Bowdler Attack 2...Nc6,2026,2,Friday,21,36,Sicilian Defense
2026-02-07 22:46:19,Noirs,Défaite,Abandon,651,689,blitz,Sicilian Defense 2.Nf3 d6 3.Bc4 Nc6,2026,2,Saturday,22,-38,Sicilian Defense
2026-02-08 12:42:45,Blancs,Victoire,Partie abandonnée,659,659,blitz,Ruy Lopez Opening,2026,2,Sunday,12,0,Ruy Lopez
2026-02-08 14:56:01,Noirs,Défaite,Échec et mat,651,665,blitz,Sicilian Defense 2.Nf3 d6 3.Bc4 Nc6,2026,2,Sunday,14,-14,Sicilian Defense
2026-02-08 15:39:34,Blancs,Défaite,Abandon,643,655,blitz,Scandinavian Defense Mieses Kotrc Variation 3.Nc3 Qe5 4.Be2,2026,2,Sunday,15,-12,Scandinavian Defense
2026-02-09 14:02:17,Noirs,Victoire,Abandon,650,610,blitz,Sicilian Defense Old Sicilian Open Accelerated Dragon Variation,2026,2,Monday,14,40,Sicilian Defense
2026-02-10 01:15:03,Noirs,Défaite,Abandon,642,660,blitz,Closed Sicilian Defense Traditional Line 3.Nf3 d6 4.Bc4,2026,2,Tuesday,1,-18,Closed Sicilian
2026-02-10 01:19:07,Blancs,Victoire,Abandon,650,652,blitz,Englund Gambit,2026,2,Tuesday,1,-2,Englund Gambit
2026-02-10 02:13:39,Noirs,Défaite,Temps écoulé,642,655,blitz,Queens Pawn Opening Accelerated London Steinitz Countergambit,2026,2,Tuesday,2,-13,Queens Pawn
2026-02-11 14:02:14,Blancs,Défaite,Abandon,634,657,blitz,Slav Defense 3.Nc3 Nf6 4.Bg5,2026,2,Wednesday,14,-23,Slav Defense
2026-02-11 14:08:11,Blancs,Défaite,Abandon,626,628,blitz,Sicilian Defense Hyperaccelerated Dragon Variation 3.Bc4 Bg7 4.c3,2026,2,Wednesday,14,-2,Sicilian Defense
2026-02-12 23:37:35,Blancs,Défaite,Échec et mat,618,642,blitz,Queens Gambit Declined Albin Countergambit,2026,2,Thursday,23,-24,Queens Gambit
2026-02-14 00:14:48,Noirs,Défaite,Partie abandonnée,610,617,blitz,Birds Opening Dutch Variation 2.e3,2026,2,Saturday,0,-7,Birds Opening
2026-02-14 21:10:26,Blancs,Victoire,Temps écoulé,618,584,blitz,Ruy Lopez Opening Morphy Defense Modern Steinitz Defense 5.O O,2026,2,Saturday,21,34,Ruy Lopez
2026-02-15 21:56:10,Noirs,Victoire,Échec et mat,626,627,blitz,Queens Pawn Opening 1...d5,2026,2,Sunday,21,-1,Queens Pawn
2026-02-17 10:09:34,Noirs,Défaite,Échec et mat,618,621,blitz,Sicilian Defense Hyperaccelerated Dragon Variation 3.Bc4,2026,2,Tuesday,10,-3,Sicilian Defense
2026-02-17 14:04:25,Blancs,Défaite,Abandon,611,648,blitz,Queens Gambit Accepted Central Variation Greco Variation,2026,2,Tuesday,14,-37,Queens Gambit
2026-02-17 14:10:36,Blancs,Victoire,Échec et mat,619,592,blitz,Ruy Lopez Opening Morphy Defense Anderssen Variation 5...b5 6.Bb3 Bc5 7.Nc3,2026,2,Tuesday,14,27,Ruy Lopez
2026-02-19 15:27:28,Blancs,Victoire,Échec et mat,627,618,blitz,Englund Gambit 2.dxe5 Nc6,2026,2,Thursday,15,9,Englund Gambit
2026-02-19 21:12:06,Noirs,Défaite,Abandon,619,619,blitz,Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6,2026,2,Thursday,21,0,Sicilian Defense
2026-02-20 00:45:57,Blancs,Victoire,Échec et mat,627,617,blitz,Queens Gambit Declined Albin Countergambit,2026,2,Friday,0,10,Queens Gambit
2026-02-20 01:04:31,Noirs,Défaite,Échec et mat,619,651,blitz,Sicilian Defense Bowdler Attack,2026,2,Friday,1,-32,Sicilian Defense
2026-02-20 10:19:42,Noirs,Défaite,Abandon,611,644,blitz,Sicilian Defense Hyperaccelerated Dragon Variation 3.c3 Bg7 4.d4 cxd4 5.cxd4,2026,2,Friday,10,-33,Sicilian Defense
2026-02-21 16:30:35,Noirs,Victoire,Abandon,619,589,blitz,Closed Sicilian Defense Grand Prix Attack...5.Bc4 e6 6.O O Nge7,2026,2,Saturday,16,30,Closed Sicilian
2026-02-22 16:49:56,Blancs,Défaite,Partie abandonnée,611,624,blitz,Queens Pawn Opening St George Defense 2.c4,2026,2,Sunday,16,-13,Queens Pawn
2026-02-23 01:06:23,Blancs,Victoire,Partie abandonnée,619,587,blitz,Queens Gambit Declined Queens Knight Variation 3...dxc4,2026,2,Monday,1,32,Queens Gambit
2026-02-24 11:40:39,Noirs,Nulle,Répétition,619,636,blitz,Sicilian Defense Hyperaccelerated Dragon Variation 3.Bc4 Bg7 4.c3 e6,2026,2,Tuesday,11,-17,Sicilian Defense
2026-02-24 19:45:33,Blancs,Victoire,Échec et mat,627,620,blitz,Queens Pawn Opening English Rat Defense 3.Nc3,2026,2,Tuesday,19,7,Queens Pawn
2026-02-26 09:45:00,Blancs,Défaite,Abandon,619,629,blitz,Englund Gambit,2026,2,Thursday,9,-10,Englund Gambit
2026-02-26 10:17:57,Noirs,Victoire,Abandon,627,617,blitz,Modern Defense Standard Pterodactyl Defense 4.Nf3 cxd4 5.Nxd4,2026,2,Thursday,10,10,Modern Defense
2026-02-26 21:20:00,Noirs,Défaite,Abandon,620,656,blitz,Queens Pawn Opening Accelerated London Steinitz Countergambit,2026,2,Thursday,21,-36,Queens Pawn
2026-02-27 23:34:55,Noirs,Défaite,Abandon,612,644,blitz,Saragossa Opening 1...e5,2026,2,Friday,23,-32,Saragossa Opening
2026-02-28 19:06:44,Blancs,Défaite,Temps écoulé,604,604,blitz,Slav Defense 3.Nc3 Nf6 4.Bg5,2026,2,Saturday,19,0,Slav Defense
2026-03-01 17:07:19,Noirs,Victoire,Abandon,612,608,blitz,Modern Defense Standard Pterodactyl Defense 4.Nf3 cxd4 5.Nxd4,2026,3,Sunday,17,4,Modern Defense
2026-03-01 21:50:40,Blancs,Défaite,Abandon,603,597,blitz,Queens Gambit Declined Chigorin Defense 3.Nc3 Nf6,2026,3,Sunday,21,6,Queens Gambit
2026-03-02 13:23:10,Noirs,Défaite,Échec et mat,595,607,blitz,Sicilian Defense Hyperaccelerated Dragon Variation 3.c3 Bg7 4.d4 cxd4 5.cxd4,2026,3,Monday,13,-12,Sicilian Defense
2026-03-04 00:26:55,Blancs,Victoire,Échec et mat,603,584,blitz,Indian Game East Indian Defense 3.Nc3 b6 4.e4 Bb7,2026,3,Wednesday,0,19,Indian Game
2026-03-05 11:34:51,Noirs,Nulle,Matériel insuffisant,603,615,blitz,Sicilian Defense Hyperaccelerated Dragon Variation 3.d3 Bg7,2026,3,Thursday,11,-12,Sicilian Defense
2026-03-05 23:13:21,Blancs,Victoire,Échec et mat,610,571,blitz,Queens Gambit Accepted Old Variation,2026,3,Thursday,23,39,Queens Gambit
2026-03-05 23:27:20,Blancs,Nulle,Accord mutuel,610,601,blitz,Queens Pawn Opening,2026,3,Thursday,23,9,Queens Pawn
2026-03-05 23:32:42,Noirs,Défaite,Abandon,602,625,blitz,Sicilian Defense,2026,3,Thursday,23,-23,Sicilian Defense
2026-03-07 23:08:09,Blancs,Victoire,Échec et mat,610,601,blitz,Dutch Defense Classical Rubinstein Variation 3...Nf6 4.e3 Bb4,2026,3,Saturday,23,9,Dutch Defense
2026-03-09 12:24:05,Noirs,Victoire,Temps écoulé,618,604,blitz,Closed Sicilian Defense 2...g6,2026,3,Monday,12,14,Closed Sicilian
2026-03-09 12:29:52,Blancs,Victoire,Temps écoulé,626,613,blitz,Queens Gambit Declined Chigorin Defense...5.Bg5 Be7 6.e3 O O,2026,3,Monday,12,13,Queens Gambit
2026-03-09 13:46:43,Noirs,Victoire,Temps écoulé,634,621,blitz,Sicilian Defense Hyperaccelerated Dragon Variation 3.c3 Bg7 4.d4 cxd4 5.cxd4,2026,3,Monday,13,13,Sicilian Defense
2026-03-09 21:20:46,Noirs,Victoire,Abandon,642,617,blitz,Sicilian Defense Hyperaccelerated Dragon Variation 3.Nc3 Bg7,2026,3,Monday,21,25,Sicilian Defense
2026-03-10 08:36:52,Blancs,Défaite,Temps écoulé,634,632,blitz,English Defense 2.c4 Bb7 3.Nc3,2026,3,Tuesday,8,2,English Defense
2026-03-10 22:05:57,Blancs,Victoire,Temps écoulé,642,608,blitz,Queens Gambit Accepted 3.Nc3 Nf6 4.e3,2026,3,Tuesday,22,34,Queens Gambit
2026-03-12 20:44:49,Blancs,Défaite,Échec et mat,633,627,blitz,Queens Gambit Declined Baltic Defense 3.Nc3 e6 4.Nf3,2026,3,Thursday,20,6,Queens Gambit
2026-03-12 20:50:02,Blancs,Victoire,Échec et mat,641,640,blitz,Queens Gambit Declined Queens Knight Variation 3...dxc4,2026,3,Thursday,20,1,Queens Gambit
2026-03-13 01:07:46,Noirs,Défaite,Abandon,633,649,blitz,Sicilian Defense Hyperaccelerated Dragon Variation 3.Bc4 Bg7,2026,3,Friday,1,-16,Sicilian Defense
2026-03-13 12:40:58,Blancs,Défaite,Abandon,625,643,blitz,Queens Pawn Opening Zukertort Variation...3.e3 Bf5 4.c4 e6 5.Nc3,2026,3,Friday,12,-18,Queens Pawn
2026-03-14 19:22:16,Noirs,Défaite,Abandon,617,642,blitz,Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6 4.Qd1,2026,3,Saturday,19,-25,Sicilian Defense
2026-03-15 10:35:01,Noirs,Victoire,Abandon,625,614,blitz,Sicilian Defense Hyperaccelerated Dragon Fianchetto Variation 3...cxd4 4.Nxd4 Bg7,2026,3,Sunday,10,11,Sicilian Defense
2026-03-16 10:11:34,Noirs,Défaite,Abandon,617,635,blitz,Sicilian Defense,2026,3,Monday,10,-18,Sicilian Defense
2026-03-16 20:15:49,Blancs,Victoire,Échec et mat,625,599,blitz,Englund Gambit 2.dxe5 Nc6 3.Nf3,2026,3,Monday,20,26,Englund Gambit
2026-03-17 15:03:52,Blancs,Défaite,Abandon,617,641,blitz,Englund Gambit 2.dxe5,2026,3,Tuesday,15,-24,Englund Gambit
2026-03-17 15:11:47,Noirs,Défaite,Abandon,609,637,blitz,Sicilian Defense Hyperaccelerated Dragon Fianchetto Variation...4.Qxd4 Nf6 5.e5 Nc6,2026,3,Tuesday,15,-28,Sicilian Defense
2026-03-18 17:30:15,Blancs,Victoire,Échec et mat,617,614,blitz,Queens Pawn Opening 1...c6 2.c4,2026,3,Wednesday,17,3,Queens Pawn
2026-03-19 21:30:34,Blancs,Victoire,Abandon,625,595,blitz,Old Benoni Defense,2026,3,Thursday,21,30,Old Benoni
2026-03-19 21:37:52,Noirs,Victoire,Temps écoulé,633,610,blitz,Sicilian Defense Open Accelerated Dragon Modern Variation,2026,3,Thursday,21,23,Sicilian Defense
2026-03-20 23:33:09,Noirs,Défaite,Abandon,625,627,blitz,Queens Pawn Opening 1...d5,2026,3,Friday,23,-2,Queens Pawn
2026-03-22 01:47:32,Noirs,Défaite,Échec et mat,617,640,blitz,Queens Pawn Opening Krause Variation 3.e3 Nc6,2026,3,Sunday,1,-23,Queens Pawn
2026-03-23 13:22:08,Blancs,Défaite,Abandon,609,608,blitz,Slav Defense 3.Nc3 dxc4 4.e3,2026,3,Monday,13,1,Slav Defense
2026-03-24 19:48:54,Noirs,Victoire,Partie abandonnée,617,578,blitz,Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6,2026,3,Tuesday,19,39,Sicilian Defense
2026-03-25 08:41:59,Blancs,Défaite,Échec et mat,609,639,blitz,Queens Gambit Accepted Old Variation 3...c5 4.Bxc4,2026,3,Wednesday,8,-30,Queens Gambit
2026-03-26 16:37:06,Noirs,Défaite,Abandon,601,629,blitz,Sicilian Defense Wing Gambit,2026,3,Thursday,16,-28,Sicilian Defense
2026-03-26 16:51:22,Noirs,Défaite,Abandon,904,1103,rapid,Queens Pawn Opening Zukertort Chigorin Variation 3.g3,2026,3,Thursday,16,-199,Queens Pawn
2026-03-28 01:34:07,Blancs,Victoire,Abandon,609,597,blitz,Slav Defense 3.Nc3 dxc4 4.e3 b5 5.a4,2026,3,Saturday,1,12,Slav Defense
2026-03-29 10:53:13,Noirs,Défaite,Abandon,601,603,blitz,Closed Sicilian Defense Fianchetto Variation 3...g6 4.d3 Bg7,2026,3,Sunday,10,-2,Closed Sicilian
2026-03-31 19:44:57,Blancs,Victoire,Abandon,609,587,blitz,Ruy Lopez Opening Old Steinitz Defense 4.O O Bd7,2026,3,Tuesday,19,22,Ruy Lopez
2026-04-01 09:15:59,Noirs,Victoire,Abandon,617,598,blitz,Queens Pawn Opening 1...d5 2.g3,2026,4,Wednesday,9,19,Queens Pawn
2026-04-02 10:02:00,Blancs,Défaite,Abandon,609,609,blitz,Englund Gambit 2.dxe5,2026,4,Thursday,10,0,Englund Gambit
2026-04-03 22:50:41,Noirs,Victoire,Échec et mat,618,622,blitz,Queens Pawn Opening Stonewall Attack 3...c5 4.c3 Nc6,2026,4,Friday,22,-4,Queens Pawn
2026-04-05 11:55:20,Noirs,Défaite,Abandon,610,612,blitz,English Opening Two Knights Variation 3.e3 Bb4,2026,4,Sunday,11,-2,English Opening
2026-04-07 03:32:28,Blancs,Victoire,Abandon,618,603,blitz,Kings Indian Defense Normal Variation 4.Nf3 O O 5.Bg5 h6,2026,4,Tuesday,3,15,Kings Indian
2026-04-08 07:37:56,Blancs,Défaite,Abandon,610,606,blitz,Queens Gambit Declined Modern Variation,2026,4,Wednesday,7,4,Queens Gambit
2026-04-09 16:11:48,Blancs,Victoire,Abandon,618,618,blitz,Slav Defense Modern Alekhine Variation,2026,4,Thursday,16,0,Slav Defense
2026-04-11 15:46:09,Noirs,Victoire,Échec et mat,626,597,blitz,Sicilian Defense Old Sicilian Variation,2026,4,Saturday,15,29,Sicilian Defense
2026-04-12 11:41:03,Blancs,Victoire,Échec et mat,634,621,blitz,Queens Gambit Accepted Old Variation...4.Bxc4 e6 5.Nc3 a6,2026,4,Sunday,11,13,Queens Gambit
2026-04-13 00:12:15,Noirs,Victoire,Échec et mat,904,1114,rapid,Sicilian Defense Nyezhmetdinov Rossolimo Fianchetto Variation,2026,4,Monday,0,-210,Sicilian Defense
